node,betweenness,pagerank,in_degree,out_degree
IND723101AAA,0.0028146299458528543,0.0009461261829942533,1,1
IND723202AAA,0.002812440708145424,0.0009234851239178975,1,1
IND723131AAA,0.0008103828247004393,0.0005725207618063922,1,1
IND731224AAA,0.0016171169198884948,0.0007646926469789946,1,1
IND742147AAA,0.0016149276821810646,0.0007687798577659787,1,1
IND731237AAB,0.001619306157595925,0.0007597370004655374,2,1
IND732103AAA,0.0016251441248157391,0.0004796625988610038,2,1
IND732138AAA,0.0012230541325510458,0.000526580652181504,1,3
IND732123AAC,0.00040938745128946103,0.0019766129891397003,3,1
IND732202AAA,0.0004101171971919378,0.0010844446846518241,1,1
IND733128AAA,0.0012292569727220982,0.0006387888468486477,1,2
IND732139AAA,6.567713122290818e-06,0.0020166680270929274,2,2
IND733102AAA,9.851569683436227e-06,0.00035427981690510746,2,1
IND733124AAA,0.0,0.0002504496039535422,1,0
IND733140AAA,3.648729512383788e-07,0.0003119548258952431,1,2
IND732204AAB,2.5541106586686518e-06,0.0010379901392528318,1,2
IND733129AAB,0.00041413079965555994,0.0007271395146355523,2,1
IND733134AAA,0.0,0.00034365158940811655,1,1
IND733129AAA,6.567713122290818e-06,0.000735464981933861,1,1
IND733201AAA,0.0,0.00011885703607827519,0,1
IND733202AAB,3.648729512383788e-07,0.00021989453119478262,1,1
IND733210AAA,0.0,0.0004068280547836812,2,0
IND733202AAC,0.0,0.00011885703607827519,0,1
IND734214AAB,0.0,0.00011885703607827519,0,1
IND735224AAA,0.0,0.00011885703607827519,0,1
IND736146AAA,1.0946188537151365e-06,0.00021989453119478262,1,1
IND736135AAA,1.4594918049535152e-06,0.0003057905596671737,1,2
IND736101AAA,0.0,0.00023799447310876822,1,0
IND736165AAA,0.0,0.0002596738853680113,1,0
IND741502AAB,0.0,0.00033926503969002703,1,0
IND741121AAA,0.0,0.00011885703607827519,0,1
IND741201AAC,0.00040391435702088536,0.00021989453119478262,1,1
IND741156AAA,0.0012084592145015106,0.0008381084576450224,1,2
IND741165AAB,0.00040354948406964695,0.0006850689320233151,1,1
IND742121AAB,0.0012119255075382753,0.0011404932236852797,2,2
IND742202AAA,0.0020286936088853864,0.0003936966119253416,1,2
IND742303AAB,0.00040573872177707723,0.0006660690783100794,2,1
IND742121AAA,1.0946188537151365e-06,0.0005947834414637806,1,2
IND742137AAA,0.0016127384444736344,0.0007725580876142024,1,1
IND742401AAA,0.0016105492067662042,0.0007755959249011088,1,2
IND742148AAA,0.0,0.00017111780941439974,1,1
IND742225AAA,0.0008092882058467242,0.00031310023321950574,2,1
IND742149AAA,0.0,0.00011885703607827519,0,2
IND742223AAA,0.0012128376899163712,0.00038502696792867147,1,1
IND742226AAA,0.0016156574280835414,0.00044617479370660806,1,2
IND743270AAA,0.0004031846111184086,0.0004700884722551549,1,1
IND743347AAA,0.0004031846111184086,0.0004388343598887341,1,1
IND754103AAA,0.0012139323087700864,0.0015557862236217615,1,1
IND756100AAC,0.006042296072507553,0.0009166524011278343,3,4
IND760003AAB,0.0008107476976516778,0.00039923346291602857,1,2
IND751014AAA,0.0,0.00011885703607827519,0,1
IND751015AAA,0.0,0.00011885703607827519,0,4
IND752050AAA,3.648729512383788e-07,0.00018581234900936653,2,2
IND752055AAA,0.0,0.00014610847403556665,1,2
IND752056AAA,0.0,0.00023874281955531563,2,1
IND751021AAA,0.0,0.00011885703607827519,0,1
IND752030AAA,0.0,0.00011885703607827519,0,1
IND754022AAA,0.0008063692222368173,0.00038357074292915067,2,1
IND754142AAA,0.0016156574280835414,0.0015475219897524899,2,1
IND754211AAA,0.001613468190376111,0.0014349632887091367,1,1
IND754160AAA,0.0,0.00011885703607827519,0,1
IND754202AAA,0.0016112789526686812,0.0013301852499485452,1,1
IND756019AAA,0.006031349883970401,0.0009142468498012023,3,5
IND756029AAA,0.002203832625479808,0.00023789956885986798,1,1
IND756032AAA,0.002203832625479808,0.00025190457271652596,1,1
IND757001AAA,0.0004031846111184086,0.001173825613121709,3,1
IND757025AAA,0.0,0.0002883736027592633,1,1
IND757041AAA,0.0008060043492855788,0.0012109259738745637,2,2
IND756045AAB,0.00442043580425296,0.0002528641641955229,1,1
IND757037AAA,0.0008056394763343404,0.0009833057253147857,3,2
IND758001AAA,0.0008085584599442474,0.001548340151150278,4,2
IND758034AAA,0.0,0.00034422542424694615,1,3
IND757024AAA,0.0,0.00011885703607827519,0,1
IND758035AAA,0.0,0.0008587414322518622,1,1
IND759122AAC,1.824364756191894e-06,0.0007463833275349704,1,1
IND767017AAA,5.837967219814061e-06,0.0012576660923646942,2,2
IND761020AAA,0.0,0.0002955529464733316,1,0
IND762001AAA,1.824364756191894e-06,0.0007320565007300196,1,1
IND764059AAA,0.001615292555132303,0.0007270544126024884,1,1
IND764071AAB,0.0016131033174248727,0.0007369929504214676,1,2
IND764073AAA,0.0,0.0004551384386512527,1,0
IND767001AAA,5.837967219814061e-06,0.0013366799549945753,3,2
IND768004AAD,3.648729512383788e-06,0.0006539757561878234,1,2
IND768028AAA,7.297459024767576e-07,0.0004077357290845268,1,1
IND768028AAB,7.297459024767576e-07,0.0003798408802911106,1,1
IND768201AAA,0.0,0.00011885703607827519,0,1
IND770001AAA,7.297459024767576e-07,0.00032093202631129007,2,1
IND768216AAA,0.0,0.00011885703607827519,0,1
IND770017AAB,0.0,0.00039168658813956475,1,0
IND781001AAA,0.0,0.00011885703607827519,0,1
IND781003AAA,0.0,0.000368180009515344,1,1
IND781005AAA,0.0,0.0002691600312934357,1,1
IND781014AAA,0.0,0.00011885703607827519,0,2
IND781102AAA,0.00020177474203482348,0.0004191186189172275,2,1
IND781124AAA,0.00020177474203482348,0.0001659905067382954,1,1
IND781018AAA,0.0,0.00011885703607827519,0,1
IND781022AAA,0.0,0.00028469773391622726,1,1
IND781354AAA,0.003231314856167083,0.0003404122199839743,1,1
IND784001AAA,0.0014166192331830057,0.0007043932751254117,3,4
IND784125AAA,0.0004053738488258389,0.000364484646139607,1,1
IND784168AAB,0.004231978924938337,0.0010563980310445294,3,2
IND785001AAA,0.008821168469139046,0.002688908100831841,5,3
IND785612AAB,0.007967730636192478,0.0007068501729406589,2,2
IND785621AAA,2.134506764744516e-05,0.0006431273237737353,2,1
IND788026AAC,0.004841499189982048,0.0011549108572928813,4,4
IND793001AAA,0.0004053738488258389,0.00040690587357161906,1,2
IND781335AAA,0.0032291256184596526,0.00040843729546096244,1,1
IND783129AAA,0.0036199045492359564,0.0007223502862526346,1,1
IND794101AAA,0.0036177153115285257,0.0007323087477416559,1,1
IND783301AAA,0.003624283024650817,0.0006937931620236346,2,1
IND783348AAA,0.0036220937869433866,0.0007085516896591735,1,1
IND783370AAB,0.0,0.00011885703607827519,0,1
IND784101AAA,0.0,0.00025078152719598223,1,1
IND790114AAA,0.0,0.0005321209695482775,2,0
IND791111AAC,0.0,0.0007402572450701777,2,0
IND784110AAA,0.0004031846111184086,0.00042892285436311084,1,2
IND784176AAA,0.004026008143964272,0.000531653958967625,1,1
IND785112AAC,0.0004053738488258389,0.0008066055146483076,1,2
IND785682AAA,0.00800567742312127,0.00136202851659066,2,2
IND798601AAA,0.0,0.00114601385472183,1,1
IND785634AAA,0.0,0.00020480616174174516,1,1
IND785675AAA,0.007571478611147599,0.0004120775074799518,1,1
IND785690AAB,0.0,0.0007941567649338042,1,1
IND786001AAB,0.012028401710524396,0.0021602288461304285,6,7
IND786125AAA,0.0,0.0006159312059737708,2,1
IND786171AAA,0.0012139323087700864,0.0003966448510903898,1,1
IND786184AAA,0.0,0.00035034688192170404,1,2
IND786190AAA,0.0008060043492855788,0.0009977215100823512,3,2
IND786602AAA,0.0,0.00033105606143475164,1,0
IND792103AAB,0.0008103828247004393,0.0007398987004317451,2,1
IND786181AAC,0.00201884203920195,0.0015205337601652798,3,3
IND792120AAB,0.0,0.0007371904917010192,1,1
IND792121AAB,0.0,0.0005110007306548271,1,1
IND787001AAA,0.0008100179517492009,0.00032093202631129007,2,1
IND787057AAA,0.0012139323087700864,0.00039168658813956475,1,1
IND787059AAB,0.0016171169198884948,0.00045183208512983503,1,1
IND791102AAA,0.0024234861421253123,0.0006040154828078627,2,1
IND788121AAA,0.0004053738488258389,0.0002222906351111076,1,1
IND788151AAA,0.0008100179517492009,0.0003676006278327083,1,2
IND799250AAA,0.00040610359472831564,0.0005266185224350992,1,1
IND796081AAA,0.0004031846111184086,0.0003078686925039004,1,1
IND788713AAA,0.0002014098690835851,0.00043448275710159954,2,2
IND788806AAA,0.0002014098690835851,0.0003424654862232157,2,2
IND790001AAB,0.0,0.00011885703607827519,0,1
IND791109AAA,0.0,0.00011885703607827519,0,1
IND791110AAA,0.0,0.00011885703607827519,0,1
IND791125AAB,0.0,0.00011885703607827519,0,1
IND792001AAA,0.000808193586993009,0.0007468821128903274,1,2
IND792110AAA,0.0,0.0004019654705063085,1,1
IND792130AAB,0.0,0.00011885703607827519,0,1
IND793150AAA,0.0,0.00028038504277027774,1,1
IND796009AAA,0.0,0.00078776260588396,1,1
IND796321AAB,0.0,0.00078776260588396,1,1
IND799008AAA,0.0,0.0005667109923044268,1,0
IND801103AAA,0.0,0.00011885703607827519,0,1
IND802301AAA,3.648729512383788e-07,0.00021989453119478262,1,1
IND802101AAA,0.0008103828247004393,0.0005135104622592751,1,2
IND802119AAA,0.0,0.0003344380571468899,1,1
IND802158AAB,0.0008060043492855788,0.0006242222609976636,2,1
IND802212AAA,0.0008060043492855788,0.0005577852025323957,1,1
IND802213AAB,0.000808193586993009,0.0005162343164563376,1,1
IND804401AAA,0.0,0.0003057905596671737,1,0
IND803101AAA,2.189237707430273e-06,0.0003057905596671737,1,1
IND805110AAD,2.189237707430273e-06,0.0003788113223985043,1,1
IND803116AAA,1.4594918049535152e-06,0.0004408946550449298,1,1
IND803108AAB,0.0,0.0004936820810524761,1,0
IND803213AAA,0.0,0.00011885703607827519,0,2
IND803212AAB,0.0,0.0003147601380745492,2,0
IND811105AAA,0.0,0.0001600414300498889,1,1
IND804420AAA,1.4594918049535152e-06,0.00021989453119478262,1,1
IND804452AAA,0.0,0.00011885703607827519,0,1
IND811201AAB,1.824364756191894e-07,0.0003521116855238521,2,2
IND811213AAA,1.824364756191894e-07,0.00033060157353574464,2,2
IND813213AAA,0.0,0.0003552993533564785,2,0
IND811307AAA,0.0,0.00011885703607827519,0,2
IND812002AAA,0.0,0.0001572426689932155,1,1
IND813203AAA,0.0,0.0003151795600637385,2,0
IND813102AAA,0.0,0.00011885703607827519,0,2
IND814101AAB,0.000808193586993009,0.0004374085327418769,1,1
IND816107AAA,0.000806004349285579,0.0004908677397054466,1,1
IND814112AAA,0.0007422123949773901,0.0005495482627943056,3,2
IND814133AAA,0.0003023884583388065,0.00034976985888960114,1,1
IND814133AAB,0.0005050753827517258,0.0006433401667431326,3,1
IND816109AAA,0.0012088240874527493,0.0009635361148296129,2,1
IND815301AAA,0.0002358599568963428,0.00038533055178713467,1,3
IND815353AAA,0.0006375850762097959,0.0004909794314080121,2,3
IND815351AAA,0.0008103828247004393,0.000374546973769798,1,1
IND821109AAA,0.0008103828247004393,0.0004673821397186387,1,1
IND824101AAA,0.0008085584599442474,0.0009772426363962472,2,2
IND821307AAA,0.0,0.0005273362741157385,1,1
IND825102AAA,0.0,0.00027503974725799326,1,1
IND827013AAA,0.000808193586993009,0.0005642330313924564,2,1
IND825301AAA,0.000808193586993009,0.00038262485273516105,1,1
IND825409AAA,0.000806004349285579,0.00044420984701929703,1,1
IND826001AAC,0.0,0.00011885703607827519,0,1
IND828111AAA,0.00040354948406964706,0.0005751925521399286,2,1
IND828205AAA,0.0,0.00036110568672269284,1,0
IND828401AAB,0.0,0.0001791237735556669,1,1
IND829121AAA,0.0008060043492855788,0.0005986748571676245,1,1
IND829122AAA,0.0008103828247004393,0.00031018085727342983,1,1
IND832109AAB,0.0,0.0003024402229035578,1,1
IND841101AAA,0.0,0.00011885703607827519,0,1
IND841207AAB,0.0,0.00032093202631129007,2,0
IND841226AAB,7.297459024767576e-07,0.0003512547002496151,2,1
IND841428AAA,0.0,0.0004730355669753121,2,0
IND841301AAC,7.297459024767576e-07,0.00021989453119478262,1,1
IND841405AAA,0.0,0.00011885703607827519,0,1
IND841424AAA,0.0,0.00011885703607827519,0,2
IND843105AAB,0.0,0.00038195952437178945,1,1
IND843109AAB,0.0,0.0008064083499552959,2,2
IND843126AAA,0.0,0.0007515152538460181,2,2
IND843301AAA,0.00040318461111840865,0.0005101917220461501,2,1
IND843320AAA,0.0012106484522089408,0.0007439820365117088,2,1
IND843329AAB,0.0,0.0002722082006836378,1,1
IND845401AAA,0.000808193586993009,0.0006955718595166596,2,1
IND845412AAB,0.0,0.00037444231042054626,1,1
IND845418AAB,1.824364756191894e-07,0.0006825133258550859,2,2
IND845438AAA,0.0004053738488258389,0.0007108777155893842,2,1
IND846004AAA,0.0008103828247004393,0.000402531996368791,1,2
IND847212AAA,0.0004053738488258389,0.00035157415429518514,1,1
IND848101AAA,0.000808193586993009,0.0010822908942556642,2,1
IND848114AAA,0.0012153918005750398,0.0003664552705973503,1,1
IND854326AAB,0.01899404527343579,0.0017764220919748099,8,8
IND847223AAA,0.001208459214501511,0.0007508824381828858,1,1
IND844101AAB,0.0,0.00011885703607827519,0,1
IND844505AAB,0.000806004349285579,0.001038115982537076,1,1
IND845305AAA,0.000806004349285579,0.000709705788491727,1,1
IND845455AAB,0.00040318461111840865,0.0007226506635985096,1,2
IND847103AAA,0.0,0.0002695881719652338,1,1
IND847404AAB,0.000806004349285579,0.0005391296699828384,2,1
IND847226AAA,0.00040318461111840865,0.00041752369635583654,1,1
IND848210AAA,0.0012132025628676095,0.000430161110457537,1,2
IND851127AAA,0.00040573872177707723,0.00022762909623023832,1,2
IND851112AAB,0.0,0.00019609374130790492,1,0
IND852111AAA,1.4230045098296774e-06,0.0003803501085429073,2,4
IND852118AAA,0.00033655881022228064,0.00034531593294828146,2,2
IND854311AAA,0.00020250448793730024,0.00031935450538406033,2,3
IND854335AAA,0.0003368324649357094,0.00031394817532092237,2,3
IND852113AAA,0.00020250448793730024,0.0005521990703591562,2,2
IND852139AAB,0.0004024548652159319,0.0004534799381575766,2,1
IND852201AAA,0.00040318461111840865,0.0008429280516384582,3,3
IND852118A1B,0.0001339813476947327,0.0004380774173894321,3,1
IND852131AAA,0.00020250448793730024,0.00048823678463058324,2,2
IND853204AAA,3.648729512383788e-07,0.0005569033337738401,2,1
IND851204AAA,0.0,0.0007105675190620678,2,0
IND854105AAA,0.00020305179736415782,0.00032306711093013543,1,1
IND854105AAB,0.0006091553920924734,0.0003311280349374457,1,2
IND854334AAA,0.0014159807055183385,0.00048029112348932823,2,3
